Row_Labels,Count_AnimalName
RAMO,2
RAMON,3
RAMONA,13
RAMONE,1
RAMROD,1
RAMS,1
RAMSAY,2
RAMSES,2
RAMSEY,6
RAMZAN,2
RAMZI,1
RAND,2
RANDAL,1
RANDALL,1
RANDOLF,1
RANDOLPH,2
RANDON,2
RANDY,21
RANGELEY,1
RANGER,51
RANGO,3
RANI,2
RANON,1
RANSOM,1
RAOUL,1
RAPHAEL,2
RAPLHIE,1
RAPTURE,2
RAPUNZEL,2
RAQUEL,3
RASA,1
RASCAL,43
RASCO,2
RASHMI-KAHUR,2
RASKO,1
RASMUS,1
RASPBERRY,1
RASPUTIN,3
RASTA,4
RASTIS,2
RASTY,1
RATCHET,1
RATMIR,1
RAURI,1
RAVELLO,1
RAVEN,32
RAVERN,1
RAVIOLI,3
RAWLEY,2
RAWLINGS,1
RAWLY,1
RAY,10
RAYA,2
RAYDER,1
RAYE,1
RAYITO,1
RAYLAN,2
RAYMOND,8
RAYMONDO,1
RAYNA,1
RAYNE,3
RAYO,1
RAY-RAY,3
RAZ,4
RAZCO,1
RAZOR,4
RAZZ,4
RAZZLE,4
RCKE,1
RD,1
REAGAN,8
REARDEN,1
REBA,14
REBECCA,6
REBEKAH,1
REBEL,16
REBO,2
REBOOT,2
REBOUND,1
REBUS,2
RECESE,1
RECRUIT,1
RED,46
REDD,11
REDDINGTON,1
REDDS,1
REDDY,1
REDEMPTION,1
REDFORD,6
REDMOND,2
REDSTAR,1
REDSTONE,1
REDWING,1
REECE,4
REECES,1
REED,3
REEF,1
REELA,1
REENIE,2
REESE,26
REESEE,1
REESES,25
REESE'S,2
REESEY,2
REESY,1
REEZO,1
REFFLES,1
REGAN,1
REGGAE,2
REGGE,1
REGGIE,55
REGI,1
REGINA,9
REGINA&#39;S,1
REGINALD,4
REGIS,6
REGY,1
REI,1
REID'S,1
REIGN,2
REILLEY,1
REILLY,36
REILY,2
REINA,13
REINER,1
REINS,1
REKA,1
REKSIO,1
RELIC,2
RELL,1
RELLIE,2
REM,2
REMA,1
REMAND,1
REMBRAMBT,1
REMEY,2
REMI,22
REMII,1
REMINGTON,15
REMMI,1
REMMINGTON,1
REMMY,2
REMO,6
REMSEN,4
REMUS,8
REMY,124
RÉMY,1
REN,3
RENA,1
RENATA,3
RENATE,1
RENE,1
RENEE,1
RENEGADE,1
RENFIELD,1
RENI,1
RENJI,1
RENLY,1
RENNA,1
RENNI,1
RENNIE,2
RENNO,1
RENNY,1
RENO,7
RENZO,2
REO,1
REONA,1
REPEAT,1
REPO,4
REPRIEVE,1
RESCUE,2
RESSES,1
RESSI,1
RESSIE,2
REUBEN,11
REVEREND,3
REVIS,4
REWARD,1
REX,201
REX(ADMIRAL,1
REX-FROST,1
REXI,3
REXIE,3
REXII,1
REXS,2
REXX,1
REXXI,2
REXY,4
REY,4
REYLAN,1
REYNA,6
REYNEE,1
REYNOLDS,1
REZ,1
REZNOR,1
RHAPSODY,1
RHEA,2
RHES,1
RHETT,4
RHI,2
RHIANNA,1
RHIANNON,2
RHINO,2
RHINOCEROS,1
RHODA,4
RHONDA,3
RHYE,1
RHYMING,1
RHYNO,1
RHYS,1
RHYTHUM,1
RIA,2
RIBA,1
RIBBIE,1
RIBLET,1
RICA,1
RICARDO,5
RICE,4
RICEBALL,1
RICH,1
RICHARD,11
RICHARD-1,1
RICHES,1
RICHIE,13
RICHMOND,1
RICHTER,1
RICK,1
RICKI,7
RICKY,68
RICO,50
RICOCHET,2
RICO-SUAVE,2
RIDDICK,1
RIDDLE,1
RIDER,1
RIDGE,2
RIDLEY,4
RIECE,1
RIELEY,1
RIELLY,1
RIELY,1
RIENA,1
RIES,1
RIESE,1
RIESLING,4
RIFF,1
RIFFLE,1
RIFRAF,1
RIGATONI,1
RIGATONI`,1
RIGBY,13
RIGEL,1
RIGGINS,6
RIGGS,1
RIGLEY,1
RIGSBY,1
RIH,1
RIHANNA,2
RIKA,2
RIKER,2
RIKI,1
RIKKI,2
RIKKU,2
RIKKY,1
RIKO,2
RIKONA,1
RIKU,2
RILEY,299
RILU,1
RIMA,1
RIMBAUD,1
RIMSKY,2
RIN,3
RINA,1
RING,1
RINGO,39
RINI,1
RINKLES,1
RINKU,1
RINTAROU,1
RINTON,1
RIO,27
RIOT,2
RIP,1
RIPLEY,38
RIPPLE,1
RIRO,2
RISA,1
RISER,1
RISHI,1
RISKIE,1
RISKY,1
RITA,13
RITCHIE,1
RITSOS,1
RITZY,1
RIVER,21
RIVERA,1
RIVERS,2
RIVI,1
RIVINGTON,1
RIVKA,1
RIVVY,1
RIZA,2
RIZO,1
RIZZO,10
RJ,7
RO,1
ROAD,1
ROADIE,2
ROADRUNNER,1
ROADY,1
ROAMER,1
ROAN,1
ROARK,1
ROB,3
ROBBEE,1
ROBBIE,16
ROBBIN,1
ROBERT,4
ROBERTA,5
ROBESPIERRE,1
ROBI,1
ROBIN,14
ROBINS,1
ROBLEDA,1
ROBOT,4
ROBY,2
ROBYN,4
ROC,4
ROCCA,1
ROCCO,188
"ROCCO,",1
ROCHELLE,2
ROCHESTER,3
ROCIEN,2
ROCIO,1
ROCK,15
ROCKBOTTOM,1
ROCKEFELLER,2
ROCKET,43
ROCKETMAN,2
ROCKETTE,1
ROCKEY,8
ROCKI,1
ROCKIE,9
ROCKO,40
ROCKS,2
ROCKSEA,1
ROCKSI,1
ROCKSIE,1
ROCKSTAR,5
ROCKSY,2
ROCKWELL,3
ROCKXY,1
ROCKY,823
ROCKYBEAR,1
ROCKYE,1
ROCKZ,1
ROCO,1
ROCSI,1
ROCXII,1
ROCZEN,1
RODA,1
RODAN,1
RODEL,1
RODEO,4
RODERICK,1
RODI,1
RODION,1
RODMAN,1
RODNEY,4
ROEBLING,1
ROGAN,2
ROGER,33
ROGUE,12
ROI,2
ROIC,2
RÓISÍN,1
ROKKO,1
ROKO,1
ROKUBEI,1
ROLAND,6
ROLEX,4
ROLFE,1
ROLL,1
ROLLIE,5
ROLLO,4
ROLLY,2
ROLO,14
ROLY,2
ROMA,5
ROMAN,22
ROMBO,1
ROMBY,2
ROME,3
ROMELLO,1
ROMEO,200
ROMERO,4
ROMEY,3
ROMIE,1
ROMILOS,2
ROMINA,1
ROMMEL,1
ROMRO,1
ROMULO,1
ROMULUS,6
ROMY,8
RON,5
RONALD,5
RONAN,8
RONCON,1
RONDO,5
RONI,4
RONIN,6
RONJA,1
RONNI,1
RONNIE,6
RONNY,4
RONZONI,1
ROO,22
ROODBAARD,1
ROOFES,1
ROOFIE,1
ROOFUS,3
ROOKE,1
ROOKIE,8
ROONEY,14
ROOREY,2
ROOSEVELT,6
ROOSTER,4
ROOT,1
ROOTBEER,2
ROOZ,1
ROQUE,2
RORI,2
RORIE,1
RORO,1
RO-RO,1
RORRY,1
RORSCHACH,1
RORY,26
ROSA,11
ROSABELLA,1
ROSALIA,1
ROSALIE,4
ROSALIND,1
ROSALITA,4
ROSARIA,1
ROSARIO,1
ROSCIE,1
ROSCO,37
ROSCOE,91
ROSCOE-ROO,1
ROSE,36
ROSEAUX,1
ROSEBELLA,1
ROSEBUD,11
ROSEDALE,1
ROSEMARIE,2
ROSEMARY,2
ROSENBERG,1
ROSENSTEIN,1
ROSERITA,1
ROSETTA,2
ROSEY,12
ROSHE,1
ROSHELL,1
ROSI,1
ROSIE,262
ROSIE-BABY,1
ROSITA,4
ROSS,7
ROSSANO,1
ROSSDALE,1
ROSSI,2
ROSSIE,1
ROSSY,1
ROSTEN,1
RÖSTI,1
ROSY,10
ROTHAN,1
ROTHKO,3
ROTTIE,1
ROTTWEILER,1
ROUGE,1
ROUGHIE,2
ROUGHY,1
ROUMI,1
ROURKE,2
ROUSEY,1
ROUSH,1
ROUX,4
ROUXIE,2
ROUXPERT,1
ROVER,9
ROWAN,6
ROWDY,9
ROWENA,2
ROWLEY,2
ROWLYN,1
ROWN,1
ROX,4
ROXANNA,1
ROXANNE,33
ROXCEE,1
ROXI,9
ROXIE,126
ROXSY,1
ROXXI,1
ROXXIE,3
ROXXY,1
ROXY,294
ROY,22
ROYA,1
ROYAL,10
ROYALE,1
ROYCE,6
ROZ,1
ROZALINA,1
ROZAY,1
ROZEE,1
RU,2
RUAIRI,1
RUARI,1
RUBE,1
RUBEN,2
RUBENS,1
RUBERT,2
RUBI,5
RUBIA,6
RUBIDEE,1
RUBIN,2
RUBIO,2
RUBIX,1
RUBY,339
RUCA,3
RUCKER,1
RUCKUS,12
RUCO,1
RUDDER,1
RUDDY,1
RUDE,1
RUDI,7
RUDOL,1
RUDOLF,2
RUDOLPH,3
RUDY,101
RUDYARD,1
RUE,9
RUEBEN,2
RUEDI,1
RUFFEN,1
RUFFIAN,2
RUFFIANO,1
RUFFIO,1
RUFFIS,1
RUFFLES,12
RUFFNUT,1
RUFFO,1
RUFFSTER,1
RUFFUS,2
RUFFY,2
RUFI,1
RUFINO,1
RUFIO,2
RUFO,1
RUFUS,105
RUFUS-2,1
RUG,1
RUGA,1
RUGBY,10
RUGER,2
RUGGLES,5
RUGGLY,1
RUI,2
RUKA,2
RUKUS,1
RULER,1
RULLI,2
RUM,1
RUMBA,1
RUMBLE,1
RUMI,4
RUMMY,2
RUMOR,1
RUMPELSTILSKIN,1
RUMPLE,1
RUMPLES,1
RUMPOLE,1
RUMPUS,1
RUMPY,2
RUMSFELD,1
RUNKLE,2
RUNNER,2
RUNTY,1
RUPEE,2
RUPER,1
RUPERT,24
RUPI,2
RUPISHA,1
RUPPI,1
RURU,1
RUSABELLE,1
RUSEV,1
RUSH,1
RUSHELLE,1
RUSKY,1
RUSS,4
RUSSEL,10
RUSSELL,25
RUSSIAN,4
RUSSO,1
RUSSY,1
RUSTI,2
RUSTOM,1
RUSTY,204
'RUSTY,1
RUSTY-BRAWN,1
RUT,1
RUTA,1
RUTH,6
RUTHIE,10
RUTKIS,1
RUTTIE,1
RUTTO,1
RUX,1
RUXBIN,1
RUXIN,3
RYAN,8
RYCE,1
RYDA,1
RYDER,26
RYE,7
RYEANA,1
RYELY,1
RYEMAN,1
RYKO,1
RYLEE,7
RYLEE-GREY,2
RYLEIGH,2
RYLEY,1
RYLIE,2
RYMAN,1
RYO,1
RYO-OHKI,1
RYOU,1
RYSIU,1
RYU,3
RYUSHKA,1
RYUU,2
S.,1
S.SHAGFORD,1
SA$$Y,1
SAARINEN,1
SABA,7
SABABA,1
SABACHE,2
SABASTEIN,1
SABASTIAN,2
SABBATH,1
SABER,3
SABI,3
SABIE,1
SABINA,3
SABINE,3
SABIO,2
SABLE,23
SABOU,2
SABRE,3
SABRETT,2
SABRINA,23
SABU,1
SABY,1
SACCI,1
SACEY,1
SACHA,10
SACHI,10
SACHIE,2
SACKO,1
SADDIE,1
SADI,1
SADIE,281
SADIE-MUFFIN,2
SADRAC,1
SAEDI,1
SAFARI-ANN,1
SAFARIE,1
SAFFARI,1
SAFFIE,2
SAFFRON,6
SAFFY,2
SAFI,2
SAFIRA,1
SAFIRE,2
SAGA,1
SAGAN,3
SAGE,33
SAGGA,1
SAGGIE,1
SAGGY,1
SAGIRA,1
SAGU,1
SAH,1
SAHA,1
SAHARA,4
SAHSA,1
SAIDA,2
SAIDY,1
SAIGE,3
SAIJIN,1
SAILA,1
SAILOR,16
SAINT,3
SAIYA,1
SAKARI,1
SAKE,16
SAKI,15
SAKOW,1
SAKU,1
SAKURA,4
SAKYRA,1
SAL,4
SALAMANDER,2
SALAMON,1
SALCHICHA,1
SALEM,4
SALERNO,1
SALINA,1
SALISHAN,1
SALLI,1
SALLIE,3
SALLY,63
SALLYWAGS,1
SALOME,2
SALOMON,6
SALSA,8
SALSITA,1
SALT,3
SALTIE,1
SALTINE,2
SALTY,6
SALVADOR,4
SALVATORE,2
SAM,204
SAMADHI,3
SAMAMTHA,1
SAMANTHA,119
SAMARA,3
SAMARI,1
SAMATHA,2
SAMATHA(SAM),1
SAMAURI,2
SAMBA,5
SAMBI,1
SAMBUCA,7
SAMERAH,2
SAMEVE,1
SAMHAIN,1
SAMI,18
SAMIA,1
SAMIR,1
SAMIRA,2
SAMM,1
SAMMANTHA,1
SAMME,1
SAMMI,20
SAMMIE,37
SAMMO,1
SAMMY,262
SAMMYVON,1
SAMOA,2
SAMOSA,1
SAMPSON,23
SAMSARA,1
SAMSO,1
SAMSOM,1
SAMSON,101
SAMSON-KATAN,1
SAMSONMAXWELLWALTERZANE(SAMMY),1
SAMSOONIE,1
SAMSUN,2
SAMSUNG,1
SAMUEL,9
SAMURAI,3
SAMUS,1
SAMWISE,3
SAMY,3
SAN,4
SANAI,1
SANCERRE,1
SANCHO,12
SAND,1
SANDE,2
SANDEE,2
SANDER,1
SANDERSON,1
SANDI,17
SANDIE,4
SANDOVAL,1
SANDRA,6
SANDRINE,1
SANDRO,2
SANDWACHES,1
SANDWICH,3
SANDWICHES,1
SANDY,236
SANDYPOOPOO,1
SANFORD,1
SANGA,1
SANGRIA,1
SANJAY,1
SANJI,1
SANJIE,1
SANJIRO,1
SANJOE,1
SANO,1
SANS,1
SANSA,2
SANSAN,1
SANSON,1
SANTA,3
SANTANA,8
SANTAS,1
SANTI,1
SANTIAGO,3
SANTINO,12
SANTO,5
SANTORINI,1
SANTOS,3
SANYA,1
SAOIRSE,2
SAPA,1
SAPHIRA,2
SAPHIRE,3
SAPHRIS,2
SAPHY,1
SAPIEN,1
SAPO,2
SAPPHIRA,1
SAPPHIRE,10
SAPPHO,1
SAPPORO/BAILEY,1
SARA,27
SARA-BETH,1
SARABI,3
SARAFINA,1
SARAH,30
SARAIA,1
SARALENA,1
SARANG,2
SARAY,1
SAREENA,1
SARGE,17
SARGEANT,2
SARGENT,6
SARGENTO,1
SARITA,2
SARJIE,1
SARKO,1
SARU,2
SASA,4
SASCHA,4
SASCHIE,1
SASE,1
SASH,2
SASHA,306
SASHABELLE,1
SASHEE,1
SASHI,4
SASHIE,1
SASHIMI,1
SASHS,1
SASJA,1
SASSAFRAS,2
SASSAFRASS,2
SASSIE,1
SASSO,1
SASSY,61
SASSYS,1
SASSZ,1
SASUKE,1
SATAN,1
SATCH,1
SATCHEL,1
SATCHI,1
SATCHMO,7
SATI,2
SATIN,1
SATIS,1
SATISHA,1
SATO,4
SATTA,1
SATURN,1
SATYA,2
SAUCEY,2
SAUCY,3
SAUL,2
SAUSAGE,2
SAUSALITO,1
SAVACHE,1
SAVAGE,2
SAVANA,1
SAVANAH,1
SAVANNA,4
SAVANNAH,38
SAVARIN,1
SAVEY,1
SAVI,1
SAVIO,1
SAVVY,1
SAWYER,28
SAXA,1
SAXON,3
SAXTON,1
SAY,2
SAYA,1
SAYANG,1
SAYER,1
SAYGE,1
SAYLA,1
SAZON,1
SCALLOP,1
SCALLYWAG,1
SCAMP,4
SCAMPER,1
SCAMPERS,1
SCAMPI,1
SCAMPS,2
SCANDAL,1
SCANDO,1
SCAR,3
SCARFACE,4
SCARFY,1
SCARLET,22
SCARLETT,40
SCARLETTE,1
SCARSDALE,1
SCATTER,1
SCHAE,2
SCHAK,2
SCHALKIE,1
SCHARNHORST,1
SCHATZI,13
SCHATZIE,7
SCHEIZER,1
SCHILLING,1
SCHLECKTER,1
SCHMISH,1
SCHMITTEN,1
SCHMITTY,1
SCHMOOGIE,1
SCHMOOPY,1
SCHMOOZIE,1
SCHMUTZ,1
SCHMUTZI,1
SCHNAPPSI,1
SCHNEIDER,2
SCHNITZEL,6
SCHNITZLE,1
SCHNOODLE,1
SCHODACK,1
SCHOONER,1
SCHOTTZIE,1
SCHROEDER,3
SCHUBERT,1
SCHUESTER,1
SCHULTZ,2
SCHULTZI,1
SCHULTZY,1
SCHUYLER,2
SCISSORS,1
SCOGGIE,1
SCOOB,1
SCOOBIE,2
SCOOBY,91
SCOOBY-DO,2
SCOOBY-DOO,1
SCOOCH,1
SCOOP,4
SCOOPS,1
SCOOPY,2
SCOOTER,51
SCOOTERBOY,1
SCOOZY,1
SCORPIA,1
SCORPIO,2
SCOSKY,1
SCOTCH,9
SCOTH,1
SCOTT,7
SCOTTI,1
SCOTTIE,12
SCOTTO,1
SCOTTY,21
SCOUT,186
SCRABBLE,1
SCRAFY,1
SCRAM,2
SCRAMBLES,1
SCRAP,2
SCRAPPER,2
SCRAPPIE,2
SCRAPPY,69
SCRAPPYDOO,1
SCRAPS,2
SCRAPY,1
SCRATCHY,2
SCREAM,1
SCRIBBLES,1
SCRUBS,2
SCRUF,1
SCRUFFIE,1
SCRUFFKIN,1
SCRUFFLES,2
SCRUFFY,55
SCRUMPY,2
SCUBA,3
SCUBI,1
SCUDLEY,1
SCUFFY,2
SCULLY,3
SCUPPERS,1
SCUSI,1
SEA,1
SEABORN,1
SEAL,4
SEALO,1
SEALY,1
SEAMOS,1
SEAMUS,35
SEAN,9
SEANGUH,1
SEARGENT,2
SEASAME,1
SEAVER,4
SEBASJAN,1
SEBASTAN,1
SEBASTIAN,64
SEBASTINE,1
SEBASTION,1
SECRET,3
SEDONA,4
SEEDY,1
SEEGER,1
SEELY,1
SEERA,1
SEGER,2
SEINFELD,1
SEIRY,1
SELA,1
SELAVY,2
SELENA,4
SELENE,2
SELKIE,1
SELKY,1
SELTZER,2
SEMBA,1
SEMI,1
SEMPER,1
SEMPI,1
SEMUELLA,1
SEN,1
SENATOR,1
SENDY,1
SENECA,1
SENGA,1
SENIOR,1
SENNA,3
SENOR,1
SEÑOR,1
SENSA,1
SENSATION,1
SENSAY,1
SENSEE,1
SENSI,2
SEPHY,1
SEPT.,1
SEQUEL,1
SEQUOIA,1
SERA,1
SERAFINA,1
SERAPHINA,1
SERENA,6
SERENITY,7
SERGE,1
SERGEANT,10
SERGIO,4
SERIN,2
SERPICO,1
SERRANO,1
SESAME,7
SESE,1
SETH,4
SEU,2
SEV,1
SEVE,2
SEVEN,16
SEVENTEEN,1
SEVERINO,1
SEVERUS,2
SEVN,1
SEXY,8
SEYDI,1
SEYMORE,1
SEYMOUR,11
SGT,2
SGT.,2
SGT.MJR.,1
SHA,1
SHABBA,3
SHABBAT,1
SHABBY,1
SHABINUE,1
SHABU,1
SHACK,1
SHACKA,1
SHACKLETON,1
SHADDOW,1
SHADE,2
SHADETTE,1
SHADI,1
SHADO,1
SHADOE,1
SHADOW,283
SHADOWETTE,1
SHADOWS,1
SHADOWX,1
SHADY,10
SHAE'LYN,1
SHAFT,1
SHAGGIE,1
SHAGGY,50
SHAGGY'S,1
SHAGO,1
SHAGY,2
SHAI,6
SHAIKE,1
SHAINA,4
SHAINE,1
SHAKA,7
SHAKESPEAR,4
SHAKESPEARE,4
SHAKIRA,17
SHAKNA,1
SHAKTI,2
SHAKY,1
SHALA,2
SHALLOT,1
SHALLOW,1
SHALOM,3
SHALOON,1
SHALYN,1
SHAM,1
SHAMELESS,2
SHAMIE,1
SHAMOO,1
SHAMPOO,1
SHAMPOO/TAYLOR,1
SHAMROCK,11
SHAMSKY,1
SHAMU,2
SHAMUS,9
SHAMUSDASH,1
SHANA,10
SHANDOO,1
SHANDY,2
SHANE,27
SHANG,1
SHANGHAI,1
SHANI,1
SHANK,1
SHANNA,2
SHANNIE,2
SHANNON,5
SHANNY,3
SHANTI,13
SHANTIK,1
SHANTU,1
SHANTY,1
SHAO,1
SHAOLIN,1
SHAQ,1
SHAQUIRA,1
SHARA,1
SHARAV,1
SHARICK,1
SHARIK,2
SHAR-JAMS,2
SHARK,1
SHARKIE,1
SHARKIRA,1
SHARKY,6
SHARLENA,1
SHARMA,1
SHARON,2
SHARPIE,2
SHARTOUHY,1
SHASHA,5
SHA-SHA,1
SHASHI,3
SHASKY,1
SHASTA,6
SHATZE,1
SHATZEE,1
SHATZI,1
SHATZIE,1
SHAUHNA,1
SHAVANNA,1
SHAVNNA,1
SHAW,1
SHAWBO,1
SHAWN-MICHAEL-VINCIENT,1
SHAY,12
SHAYLA,3
SHAYLEE,1
SHAYMOUS,1
SHAYMUS,1
SHAYNA,25
SHAYNE,2
SHAZ,1
SHAZAM!,1
SHAZIM,1
SHAZZIE,1
SHE,1
SHEA,66
SHEA-CITI,1
SHEAMUS,4
SHEARER,2
SHEBA,85
SHEBBA,1
SHECKY,1
SHEEBA,11
SHEEBO,1
SHEEKA,1
SHEEN,1
SHEENA,13
SHEENAH,1
SHEERA,1
SHEIBA,1
SHEIDO,2
SHEILA,20
SHEINA,1
SHEKKA,1
SHELA,2
SHELBEY,1
SHELBI,1
SHELBY,59
SHELDA,1
SHELDON,10
SHELLEY,2
SHELLIE,1
SHELLY,15
SHEMA,1
SHENA,2
SHENANDOAH,1
SHENIA,1
SHEP,7
SHEPADOR,1
SHEPHERD,2
SHEPPY,1
SHERA,9
SHERI,1
SHERIFF,1
SHERLOCK,35
SHERLOCKZER,2
SHERLY,1
SHERMAN,21
SHERPA,2
SHERRI,1
SHERRIE,1
SHERRY,7
SHERU,4
SHERWOOD,2
SHERYL,1
SHESH-BESH,1
SHESHE,1
SHETAN,1
SHETZCIE,1
SHEVA,1
SHI,4
SHIBA,12
SHIBBA,1
SHIBBY,1
SHIBUYA,1
SHIEVA,1
SHIFFON,1
SHIGE,1
SHIH,1
SHII-SHII,1
SHIITAKE,1
SHIKINOU,1
SHILAH,1
SHILLELAGH,1
SHILO,8
SHILOH,47
SHILON,1
SHILOW,1
SHIMIAH,2
SHINA,1
SHINE,3
SHINER,1
SHINJI,1
SHINJO,1
SHINNOSUKE,1
SHINOBI,3
SHINSAKU,1
SHINY,1
SHIO,1
SHIRA,2
SHIRAZ,1
SHIREE,1
SHIRLEY,11
SHIRO,6
SHIROEBI,1
SHIROLD,1
SHI-SHI,1
SHISHKA,1
SHISHKABOB,2
SHITZU2,1
SHIUNG,1
SHIVA,9
SHIVANNY,1
SHLEMA,1
SHLOMO,3
SHMOO,1
SHMOOGIE,1
SHMUELY,1
SHNAUZER,1
SHNITZEL,1
SHNOOKIE,1
SHOBE,2
SHOCKER,2
SHOCKEY,4
SHOCKIE,1
SHOCKO,1
SHOE,2
SHOELACE,1
SHOES,2
SHOGUN,3
SHOJI,1
SHOKO,5
SHONA,2
SHONG,1
SHONYA,1
SHOO,1
SHOOKIE,1
SHOOTER,4
SHOPOW,1
SHORT,5
SHORTIE,7
SHORTII,1
SHORTS,1
SHORTSTOP,1
SHORTY,44
SHOSHANA,1
SHOT,1
SHOTGUN,1
SHOTSIE,2
SHOTTY,1
SHOTZIE,2
SHOTZY,2
SHOU,1
SHOW,1
SHOWDOWN,1
SHOWGIRL,2
SHOWME,1
SHPEK,1
SHPILKE,1
SHREK,1
SHRIMPY,1
SHU,2
SHUAISHUAI,1
SHUBERT,1
SHUBIE,1
SHUEY,1
SHUG,2
SHUGA,1
SHUGGIE,3
SHUGI,2
SHUGIE,1
SHULA,2
SHUM,1
SHUMAI,1
SHUMI,1
SHUMPA`,1
SHURA,1
SHUR-PAWS,1
SHU-SHU,1
SHY,8
SHYANN,2
SHYLA,9
SHYLO,2
SHYLOH,1
SHYLOW,1
SHYNA,1
SHYNE,2
SIA,1
SIAH,1
SIAMPER,1
SIANA,1
SIAO,1
SIBEI,1
SID,7
SIDDHARTHA,1
SIDHE,1
SIDNEY,27
SIEGFRIED,2
SIEGY,1
SIENA,3
SIENNA,14
SIERRA,18
SIGFREID,1
SIGGA,1
SIGGY,1
SIGMUND,4
SIGNE,1
SIGY,1
SIHLER,1
SIIVA,1
SIKU,1
SILA,1
SILAS,5
SILENZIO,2
SILIA,1
SILION,1
SILK,1
SILKBAMBI,1
SILKY,9
SILURIAN,1
SILVEE,1
SILVER,17
SILVERADO,1
SILVIE,1
SILVIO,1
SILVIODANT,1
SIMA,2
SIMB,1
SIMBA,169
SIMI,1
SIMIAN,2
SIMKA,1
SIMMI,1
SIMOM,1
SIMON,82
SIMONA,1
SIMONE,11
SIMONITA,1
SIN,4
SINAMIN,1
SINATRA,7
SINAWAY,1
SINBAD,3
SINBAND,1
SINCERE,1
SINCLAIR,1
SINDER,1
SINDOO,1
SINDRI,1
SINDY,4
SINEAD,1
SING,3
SINJIN,1
SIOUX,1
SIR,80
SIR.,3
SIRE,3
SIRENA,2
SIRI,4
SIRIUS,13
SIRO,1
SIROB,1
SIRONA,1
SIRRIE,1
SIRUS,2
SIS,1
SISAL,1
SISCO,4
SISI,12
SISKA,1
SISKO,2
SISLEY,1
SISLO,1
SISQO,1
SISSE,1
SISSI,4
SISSIE,1
SISSY,7
SISTAH,2
SISTER,5
SISY,1
SIUL,2
SIX,2
SIZZEE,1
SJ,4
SKEETER,11
SKEETS,1
SKELLY,1
SKETCH,2
SKI,1
SKIBO,1
SKIF,1
SKIMO,1
SKIP,11
SKIPPER,21
SKIPPY,57
SKITTLE,2
SKITTLES,15
SKITTLEZ,1
SKKY,1
SKLYA,1
SKOBIE,1
SKOOTCH,1
SKOOTEE,1
SKOOTER,1
SKOTTY,1
SKRUFFY,1
SKUBE,1
SKULLY,2
SKUNK,1
SKUNKY,1
SKUTCH,1
SKUTTLE,1
SKY,76
SKYBLU,1
SKY-BONITO,1
SKYE,35
SKYLA,5
SKY-LA,1
SKYLAR,30
SKYLARE,1
SKYLARK,1
SKYLEEN,1
SKYLER,19
SKYLIE,2
SKYPE,1
SKYPER,1
SKYWALKER,1
SKYY,6
SLAMI,1
SLAPPY,2
SLASH,1
SLATE,2
SLAVIK,1
SLEDGE,2
SLEEPY,4
SLIDE,1
SLIDER,4
SLIGOR,1
SLIM,7
SLIME,1
SLINKY,7
SLIPPER,1
SLIPPERS,1
SLIVOVITZ,1
SLO,1
SLOAN,1
SLOANE,2
SLOBBY,2
SLONE,1
SLOOPY,1
SLUG,1
SLUGGER,1
SLUGGO,1
SLURPEE,1
SLUSHIE,1
SLY,4
SLYVESTER,1
SMALLFRY,1
SMALLS,1
SMALLTALK,1
SMARTIE,2
SMARTY-MARTY,1
SMASHLEY,1
SMEAGOL,2
SMEE,1
SMERK,1
SMIDGEN,2
SMIKE,1
SMILEY,5
SMILLA,3
SMITH,5
SMITHER,1
SMITHERS,2
SMITHWICKS,1
SMITTY,5
SMOKE,10
SMOKEE,2
SMOKEY,99
SMOKI,1
SMOKIE,8
SMOKY,5
SMOOCHES,2
SMOOCHIE,4
SMOOSHIES,1
SMOOSHY,1
SMOOTHIE,1
S'MORE,2
SMOREO,1
SMORES,4
S'MORES,1
SMORKIE,1
SMUCKERS,1
SMUDGE,6
SNACKS,2
SNAGGS,1
SNAGS,1
SNAILS,1
SNAP,4
SNAPPLE,5
SNAPPLES,2
SNAPPY,3
SNARKY,1
SNARLES,1
SNCKERS,1
SNEAKERS,4
SNEAKY,1
SNEEZY,1
SNICKER,1
SNICKERDOODLE,3
SNICKERS,50
SNICKERZ,1
SNIFFER,1
SNIFFLE,1
SNIFFLES,2
SNIFFORD,2
SNIKERS,1
SNIKKERS,1
SNIPER,5
SNIPPER,1
SNIPS,1
SNOB,1
SNOBBEN,1
SNOEPIE,1
SNOODLES,1
SNOOGIE,1
SNOOKI,4
SNOOKIE,9
SNOOKUMG,1
SNOOKY,3
SNOOP,26
SNOOPI,1
SNOOPIE,2
SNOOPS,1
SNOOPY,164
SNOOTS,1
SNOOZER,1
SNOPEE,1
SNOPPY,8
SNORKEL,1
SNORRI,1
SNOW,73
SNOWBAL,1
SNOWBALL,87
SNOWBALL811,1
SNOWBALLS,1
SNOWBELL,1
SNOWBELLE,1
SNOWBIE,1
SNOWCAP,2
SNOWDEN,1
SNOWDON,1
SNOWDOT,1
SNOWEE,3
SNOWEY,2
SNOWFLAKE,32
SNOWFLAKES,1
SNOWIE,6
SNOWSHOE,1
SNOWSTORM2,2
SNOWWHITE,1
SNOWWINTER,1
SNOWX,1
SNOWY,51
SNUFFLES,2
SNUFFY,4
SNUGGLE,3
SNUGGLES,35
SNUGGY,1
SNUGGZ,1
SNUGZ,1
SNUZI,2
